@RELATION prepare_to_blurring

@ATTRIBUTE liquid_volume_hl numeric
@ATTRIBUTE time_s numeric
@ATTRIBUTE temp_C numeric
@ATTRIBUTE energy_kWh numeric
@ATTRIBUTE gas_m3 numeric

@DATA
231.988,725,0.054,1.447,0.15580
231.988,726,0.054,1.447,0.15580
231.988,727,0.054,1.447,0.15580
231.988,728,0.054,1.447,0.15580
231.988,729,0.054,1.447,0.15580
231.988,730,0.054,1.447,0.15580
231.988,731,0.054,1.447,0.15580
231.988,732,0.054,1.447,0.15580
231.988,733,0.054,1.447,0.15580
231.988,734,0.054,1.447,0.15580
231.988,735,0.054,1.447,0.15580
231.988,736,0.054,1.447,0.15580
231.988,737,0.054,1.447,0.15580
231.988,738,0.054,1.447,0.15580
231.988,739,0.054,1.447,0.15580
231.988,740,0.054,1.447,0.15580
231.988,741,0.054,1.447,0.15580
231.988,742,0.054,1.447,0.15580
231.988,743,0.054,1.447,0.15580
231.988,744,0.054,1.447,0.15580
231.988,745,0.054,1.447,0.15580
231.988,746,0.054,1.447,0.15580
231.988,747,0.054,1.447,0.15580
231.988,748,0.054,1.447,0.15580
231.988,749,0.054,1.447,0.15580
231.988,750,0.054,1.447,0.15580
231.987,751,0.054,1.447,0.15580
231.987,752,0.054,1.447,0.15580
231.987,753,0.054,1.447,0.15580
231.987,754,0.054,1.447,0.15580
231.987,755,0.054,1.447,0.15580
231.987,756,0.054,1.447,0.15580
231.987,757,0.054,1.447,0.15580
231.987,758,0.054,1.447,0.15580
231.987,759,0.054,1.447,0.15580
231.987,760,0.054,1.447,0.15580
231.987,761,0.054,1.447,0.15580
231.987,762,0.054,1.447,0.15580
231.987,763,0.054,1.447,0.15580
231.987,764,0.054,1.447,0.15580
231.987,765,0.054,1.447,0.15580
231.987,766,0.054,1.447,0.15580
231.987,767,0.054,1.447,0.15580
231.987,768,0.054,1.447,0.15580
231.987,769,0.054,1.447,0.15580
231.987,770,0.054,1.447,0.15580
231.987,771,0.054,1.447,0.15580
231.987,772,0.054,1.447,0.15580
231.987,773,0.054,1.447,0.15580
231.987,774,0.054,1.447,0.15580
231.987,775,0.054,1.447,0.15580
231.987,776,0.054,1.447,0.15580
231.987,777,0.054,1.447,0.15580
231.987,778,0.054,1.447,0.15580
231.987,779,0.054,1.447,0.15580
231.987,780,0.054,1.447,0.15580
231.987,781,0.054,1.447,0.15580
231.987,782,0.054,1.447,0.15580
231.987,783,0.054,1.447,0.15580
231.987,784,0.054,1.447,0.15580
231.987,785,0.054,1.447,0.15580
231.987,786,0.054,1.447,0.15580
231.987,787,0.054,1.447,0.15580
231.987,788,0.054,1.447,0.15580
231.987,789,0.054,1.447,0.15580
231.987,790,0.054,1.447,0.15580
231.987,791,0.054,1.447,0.15580
231.987,792,0.054,1.447,0.15580
231.987,793,0.054,1.447,0.15580
231.987,794,0.054,1.447,0.15580
231.987,795,0.054,1.447,0.15580
231.987,796,0.054,1.447,0.15580
231.987,797,0.054,1.447,0.15580
231.987,798,0.054,1.447,0.15580
231.987,799,0.054,1.447,0.15580
231.987,800,0.054,1.447,0.15580
231.987,801,0.054,1.447,0.15580
231.987,802,0.054,1.447,0.15580
231.987,803,0.054,1.447,0.15580
231.987,804,0.054,1.447,0.15580
231.987,805,0.054,1.447,0.15580
231.987,806,0.054,1.447,0.15580
231.987,807,0.054,1.447,0.15580
231.987,808,0.054,1.447,0.15580
231.987,809,0.054,1.447,0.15580
231.987,810,0.054,1.447,0.15580
231.986,811,0.054,1.447,0.15580
231.986,812,0.054,1.447,0.15580
231.986,813,0.054,1.447,0.15580
231.986,814,0.054,1.447,0.15580
231.986,815,0.054,1.447,0.15580
231.986,816,0.054,1.447,0.15580
231.986,817,0.054,1.447,0.15580
231.986,818,0.054,1.447,0.15580
231.986,819,0.054,1.447,0.15580
231.986,820,0.054,1.447,0.15580
231.986,821,0.054,1.447,0.15580
231.986,822,0.054,1.447,0.15580
231.986,823,0.054,1.447,0.15580
231.986,824,0.054,1.447,0.15580
231.986,825,0.054,1.447,0.15580
231.986,826,0.054,1.447,0.15580
231.986,827,0.054,1.447,0.15580
231.986,828,0.054,1.447,0.15580
231.986,829,0.054,1.447,0.15580
231.986,830,0.054,1.447,0.15580
231.986,831,0.054,1.447,0.15580
231.986,832,0.054,1.447,0.15580
231.986,833,0.054,1.447,0.15580
231.986,834,0.054,1.447,0.15580
231.986,835,0.054,1.447,0.15580
231.986,836,0.054,1.447,0.15580
231.986,837,0.054,1.447,0.15580
231.986,838,0.054,1.447,0.15580
231.986,839,0.054,1.447,0.15580
231.986,840,0.054,1.447,0.15580
231.986,841,0.054,1.447,0.15580
231.986,842,0.054,1.447,0.15580
231.986,843,0.054,1.447,0.15580
231.986,844,0.054,1.447,0.15580
231.986,845,0.054,1.447,0.15580
231.986,846,0.054,1.447,0.15580
231.986,847,0.054,1.447,0.15580
231.986,848,0.054,1.447,0.15580
231.986,849,0.054,1.447,0.15580
231.986,850,0.054,1.447,0.15580
231.986,851,0.054,1.447,0.15580
231.986,852,0.054,1.447,0.15580
231.986,853,0.054,1.447,0.15580
231.986,854,0.054,1.447,0.15580
231.986,855,0.054,1.447,0.15580
231.986,856,0.054,1.447,0.15580
231.986,857,0.054,1.447,0.15580
231.986,858,0.054,1.447,0.15580
231.986,859,0.054,1.447,0.15580
231.986,860,0.054,1.447,0.15580
231.986,861,0.054,1.447,0.15580
231.986,862,0.054,1.447,0.15580
231.986,863,0.054,1.447,0.15580
231.986,864,0.054,1.447,0.15580
231.986,865,0.054,1.447,0.15580
231.986,866,0.054,1.447,0.15580
231.986,867,0.054,1.447,0.15580
231.986,868,0.054,1.447,0.15580
231.986,869,0.054,1.447,0.15580
231.986,870,0.054,1.447,0.15580
231.985,871,0.054,1.447,0.15580
231.985,872,0.054,1.447,0.15580
231.985,873,0.054,1.447,0.15580
231.985,874,0.054,1.447,0.15580
231.985,875,0.054,1.447,0.15580
231.985,876,0.054,1.447,0.15580
231.985,877,0.054,1.447,0.15580
231.985,878,0.054,1.447,0.15580
231.985,879,0.054,1.447,0.15580
231.985,880,0.054,1.447,0.15580
231.985,881,0.054,1.447,0.15580
231.985,882,0.054,1.447,0.15580
231.985,883,0.054,1.447,0.15580
231.985,884,0.054,1.447,0.15580
231.985,885,0.054,1.447,0.15580
231.985,886,0.054,1.447,0.15580
231.985,887,0.054,1.447,0.15580
231.985,888,0.054,1.447,0.15580
231.985,889,0.054,1.447,0.15580
231.985,890,0.054,1.447,0.15580
231.985,891,0.054,1.447,0.15580
231.985,892,0.054,1.447,0.15580
231.985,893,0.054,1.447,0.15580
231.985,894,0.054,1.447,0.15580
231.985,895,0.054,1.447,0.15580
231.985,896,0.054,1.447,0.15580
231.985,897,0.054,1.447,0.15580
231.985,898,0.054,1.447,0.15580
231.985,899,0.054,1.447,0.15580
231.985,900,0.054,1.447,0.15580
231.985,901,0.054,1.447,0.15580
231.985,902,0.054,1.447,0.15580
231.985,903,0.054,1.447,0.15580
231.985,904,0.054,1.447,0.15580
231.985,905,0.054,1.447,0.15580
231.985,906,0.054,1.447,0.15580
231.985,907,0.054,1.447,0.15580
231.985,908,0.054,1.447,0.15580
231.985,909,0.054,1.447,0.15580
231.985,910,0.054,1.447,0.15580
231.985,911,0.054,1.447,0.15580
231.985,912,0.054,1.447,0.15580
231.985,913,0.054,1.447,0.15580
231.985,914,0.054,1.447,0.15580
231.985,915,0.054,1.447,0.15580
231.985,916,0.054,1.447,0.15580
231.985,917,0.054,1.447,0.15580
231.985,918,0.054,1.447,0.15580
231.985,919,0.054,1.447,0.15580
231.985,920,0.054,1.447,0.15580
231.985,921,0.054,1.447,0.15580
231.985,922,0.054,1.447,0.15580
231.985,923,0.054,1.447,0.15580
231.985,924,0.054,1.447,0.15580
231.985,925,0.054,1.447,0.15580
231.985,926,0.054,1.447,0.15580
231.985,927,0.054,1.447,0.15580
231.985,928,0.054,1.447,0.15580
231.985,929,0.054,1.447,0.15580
231.985,930,0.054,1.447,0.15580
231.984,931,0.054,1.447,0.15580
231.984,932,0.054,1.447,0.15580
231.984,933,0.054,1.447,0.15580
231.984,934,0.054,1.447,0.15580
231.984,935,0.054,1.447,0.15580
231.984,936,0.054,1.447,0.15580
231.984,937,0.054,1.447,0.15580
231.984,938,0.054,1.447,0.15580
231.984,939,0.054,1.447,0.15580
231.984,940,0.054,1.447,0.15580
231.984,941,0.054,1.447,0.15580
231.984,942,0.054,1.447,0.15580
231.984,943,0.054,1.447,0.15580
231.984,944,0.054,1.447,0.15580
231.984,945,0.054,1.447,0.15580
231.984,946,0.054,1.447,0.15580
231.984,947,0.054,1.447,0.15580
231.984,948,0.054,1.447,0.15580
231.984,949,0.054,1.447,0.15580
231.984,950,0.054,1.447,0.15580
231.984,951,0.054,1.447,0.15580
231.984,952,0.054,1.447,0.15580
231.984,953,0.054,1.447,0.15580
231.984,954,0.054,1.447,0.15580
231.984,955,0.054,1.447,0.15580
231.984,956,0.054,1.447,0.15580
231.984,957,0.054,1.447,0.15580
231.984,958,0.054,1.447,0.15580
231.984,959,0.054,1.447,0.15580
231.984,960,0.054,1.447,0.15580
231.984,961,0.054,1.447,0.15580
231.984,962,0.054,1.447,0.15580
231.984,963,0.054,1.447,0.15580
231.984,964,0.054,1.447,0.15580
231.984,965,0.054,1.447,0.15580
231.984,966,0.054,1.447,0.15580
231.984,967,0.054,1.447,0.15580
231.984,968,0.054,1.447,0.15580
231.984,969,0.054,1.447,0.15580
231.984,970,0.054,1.447,0.15580
231.984,971,0.054,1.447,0.15580
231.984,972,0.054,1.447,0.15580
231.984,973,0.054,1.447,0.15580
231.984,974,0.054,1.447,0.15580
231.984,975,0.054,1.447,0.15580
231.984,976,0.054,1.447,0.15580
231.984,977,0.054,1.447,0.15580
231.984,978,0.054,1.447,0.15580
231.984,979,0.054,1.447,0.15580
231.984,980,0.054,1.447,0.15580
231.984,981,0.054,1.447,0.15580
231.984,982,0.054,1.447,0.15580
231.984,983,0.054,1.447,0.15580
231.984,984,0.054,1.447,0.15580
231.984,985,0.054,1.447,0.15580
231.984,986,0.054,1.447,0.15580
231.984,987,0.054,1.447,0.15580
231.984,988,0.054,1.447,0.15580
231.984,989,0.054,1.447,0.15580
231.984,990,0.054,1.447,0.15580
231.983,991,0.054,1.447,0.15580
231.983,992,0.054,1.447,0.15580
231.983,993,0.054,1.447,0.15580
231.983,994,0.054,1.447,0.15580
231.983,995,0.054,1.447,0.15580
231.983,996,0.054,1.447,0.15580
231.983,997,0.054,1.447,0.15580
231.983,998,0.054,1.447,0.15580
231.983,999,0.054,1.447,0.15580
231.983,1000,0.054,1.447,0.15580
231.983,1001,0.054,1.447,0.15580
231.983,1002,0.054,1.447,0.15580
231.983,1003,0.054,1.447,0.15580
231.983,1004,0.054,1.447,0.15580
231.983,1005,0.054,1.447,0.15580
231.983,1006,0.054,1.447,0.15580
231.983,1007,0.054,1.447,0.15580
231.983,1008,0.054,1.447,0.15580
231.983,1009,0.054,1.447,0.15580
231.983,1010,0.054,1.447,0.15580
231.983,1011,0.054,1.447,0.15580
231.983,1012,0.054,1.447,0.15580
231.983,1013,0.054,1.447,0.15580
231.983,1014,0.054,1.447,0.15580
231.983,1015,0.054,1.447,0.15580
231.983,1016,0.054,1.447,0.15580
231.983,1017,0.054,1.447,0.15580
231.983,1018,0.054,1.447,0.15580
231.983,1019,0.054,1.447,0.15580
231.983,1020,0.054,1.447,0.15580
231.983,1021,0.054,1.447,0.15580
231.983,1022,0.054,1.447,0.15580
231.983,1023,0.054,1.447,0.15580
231.983,1024,0.054,1.447,0.15580
231.983,1025,0.054,1.447,0.15580
231.983,1026,0.054,1.447,0.15580
231.983,1027,0.054,1.447,0.15580
231.983,1028,0.054,1.447,0.15580
231.983,1029,0.054,1.447,0.15580
231.983,1030,0.054,1.447,0.15580
231.983,1031,0.054,1.447,0.15580
231.983,1032,0.054,1.447,0.15580
231.983,1033,0.054,1.447,0.15580
231.983,1034,0.054,1.447,0.15580
231.983,1035,0.054,1.447,0.15580
231.983,1036,0.054,1.447,0.15580
231.983,1037,0.054,1.447,0.15580
231.983,1038,0.054,1.447,0.15580
231.983,1039,0.054,1.447,0.15580
231.983,1040,0.054,1.447,0.15580
231.983,1041,0.054,1.447,0.15580
231.983,1042,0.054,1.447,0.15580
231.983,1043,0.054,1.447,0.15580
231.983,1044,0.054,1.447,0.15580
231.983,1045,0.054,1.447,0.15580
231.983,1046,0.054,1.447,0.15580
231.983,1047,0.054,1.447,0.15580
231.983,1048,0.054,1.447,0.15580
231.983,1049,0.054,1.447,0.15580
231.983,1050,0.054,1.447,0.15580
231.982,1051,0.054,1.447,0.15580
231.982,1052,0.054,1.447,0.15580
231.982,1053,0.054,1.447,0.15580
231.982,1054,0.054,1.447,0.15580
231.982,1055,0.054,1.447,0.15580
231.982,1056,0.054,1.447,0.15580
231.982,1057,0.054,1.447,0.15580
231.982,1058,0.054,1.447,0.15580
231.982,1059,0.054,1.447,0.15580
231.982,1060,0.054,1.447,0.15580
231.982,1061,0.054,1.447,0.15580
231.982,1062,0.054,1.447,0.15580
231.982,1063,0.054,1.447,0.15580
231.982,1064,0.054,1.447,0.15580
231.982,1065,0.054,1.447,0.15580
231.982,1066,0.054,1.447,0.15580
231.982,1067,0.054,1.447,0.15580
231.982,1068,0.054,1.447,0.15580
231.982,1069,0.054,1.447,0.15580
231.982,1070,0.054,1.447,0.15580
231.982,1071,0.054,1.447,0.15580
231.982,1072,0.054,1.447,0.15580
